mes_id,aeropuerto_oaci,internacional_domestico,cnt_operaciones
200704.0,SCAR,I,17.0
200704.0,SCAT,D,515.0
200704.0,SCAT,I,1.0  
200704.0,SCBA,D,302.0
200704.0,SCCC,D,10.0
200704.0,SCCF,D,534.0
200704.0,SCCF,I,
200704.0  ,SCCH,D,285.0
200704.0,SCCI,D,642.0
200704.0,,I  ,35.0
200704.0,SCCY,D,194.0  
200704.0,SCDA,D,1371.0
200704.0,SCDA,I  ,377.0
200704.0,SCEL  ,D,3545.0
200704.0,SCEL  ,I,3772.0
200704.0,SCES,D,117.0
200704.0,SCFA,D,1668.0
200704.0,SCFA,I  ,
200704.0,SCFM,,118.0
200704.0,SCFT,D,4.0
200704.0,SCGE,D,101.0
200704.0,SCGZ,D,39.0
200704.0,SCGZ,I,13.0
200704.0  ,SCHR,D,75.0
200704.0,SCIC,nan  ,203.0
200704.0,SCIE,D,1143.0
200704.0,SCIE,I,9.0
200704.0,SCIP,D  ,39.0
200704.0,SCIP,I,21.0
200704.0,SCJO,D,328.0
200704.0,SCJO,I,1.0
200704.0,SCLC,D,431.0
200704.0,SCNT,D,8.0
200704.0,SCNT,I,
200704.0,SCRD,D,712.0
200704.0,SCSE,D,532.0
200704.0,SCSE,I  ,3.0
200704.0,SCTB,D,5059.0  
200704.0  ,SCTC,,682.0
200704.0,SCTC,I,13.0
200704.0,SCTE,D,1177.0
200704.0,SCTE,I,11.0
200704.0,SCTN,D,274.0
200704.0,SCVD,D,144.0
200704.0,SCVD,I,2.0
200704.0,SCVM,,886.0
200705.0,SCAR,D,483.0
200705.0,SCAR,I,11.0
200705.0,SCAT,D,484.0
200705.0,SCBA,D,333.0
200705.0,SCCC,,10.0
200705.0,SCCF,,562.0
200705.0,SCCF,I,1.0
200705.0,SCCH,D,370.0
200705.0,SCCI  ,D,604.0
200705.0,SCCI,I,20.0
200705.0,SCCY,D  ,218.0
200705.0,SCDA,D,1463.0
200705.0,SCDA  ,I,74.0
200705.0,SCEL,D,3536.0
200705.0,,I,3580.0
200705.0,SCES,D,115.0
200705.0,SCFA,D,1902.0
200705.0,SCFA,I,6.0
200705.0,SCFM,D,134.0
200705.0,SCFT,D,
200705.0,SCGZ,D,40.0
200705.0,,I,10.0
200705.0,SCHR,D,74.0
200705.0,SCIC,D,166.0
200705.0,SCIE,D,1226.0
200705.0,SCIE,I,8.0
200705.0,SCIP,D,36.0
200705.0,SCIP,I,21.0
200705.0,SCJO,D,
200705.0,SCLC,D,408.0
200705.0,SCNT,D,6.0
200705.0,SCRD,D,278.0
200705.0,SCSE,D,582.0
,SCSE  ,I,2.0
200705.0,SCTB,D,
200705.0,SCTC,D,931.0
200705.0  ,,D,1080.0
200705.0,SCTE,I,12.0
200705.0,SCTN,D,263.0
200705.0,SCVD,D,154.0
200705.0,SCVM,D,532.0
200706.0,SCAR,D,481.0
200706.0,SCAR,I,17.0
200706.0,SCAT,D,483.0
200706.0,SCBA,D,289.0
200706.0,SCCC,D,12.0
200706.0,SCCF,D,552.0
200706.0,SCCF,I,2.0
200706.0,SCCH,D,266.0
200706.0,SCCI,D,572.0
200706.0,SCCI,,14.0
200706.0,SCCY,D,
200706.0,,D,1479.0
200706.0,SCDA,I,73.0
200706.0,SCEL,D,3356.0
200706.0  ,SCEL,I,
200706.0,SCES,D,
200706.0,,,1712.0
200706.0,SCFA,I,9.0
200706.0,SCFM,D,158.0
200706.0,SCGE  ,D,104.0
200706.0,SCGZ,D,40.0
200706.0,SCGZ,I,2.0
200706.0,SCHR,D  ,29.0
,SCIC,D,150.0
200706.0,SCIE,D,1350.0
200706.0,SCIE,I,12.0
200706.0,SCIP,D,62.0
200706.0,SCIP,I,16.0
200706.0,SCJO,D,299.0
200706.0,SCLC,D,960.0  
200706.0,SCNT,D,4.0  
200706.0,SCNT  ,I  ,2.0
200706.0,SCRD  ,D  ,389.0
200706.0,SCSE,D,577.0
200706.0,SCSE,I,3.0
200706.0,SCTB,D,4932.0
200706.0,SCTC,D,607.0
200706.0,SCTE,D,997.0
200706.0,SCTE,I,9.0
200706.0,SCTN,D,246.0  
200706.0,SCVD,D,126.0
200706.0  ,SCVM,D,487.0
200707.0,SCAR,D,592.0
200707.0,SCAR,I,
200707.0,SCAT,D,
200707.0,SCBA,D,259.0
200707.0,SCCC,D,10.0  
200707.0,,D,576.0
200707.0,SCCF,I,3.0
200707.0,SCCH  ,D,285.0
200707.0,SCCI,D,
200707.0  ,SCCI,,12.0
200707.0,SCCY,D,178.0
200707.0,SCDA,D,1377.0
200707.0,SCDA,I,84.0
200707.0,SCEL  ,D,3641.0
200707.0,SCEL,I,3648.0
200707.0,SCES,D,153.0
200707.0,SCFA,D  ,1753.0
200707.0,SCFA,I,3.0
200707.0,SCFM,D,126.0
200707.0,SCGE,,172.0
200707.0,SCGZ,D,42.0
200707.0,SCGZ,I,2.0
200707.0,SCHR,D,30.0
200707.0,SCIC,D,160.0  
200707.0,SCIE,D,1022.0
200707.0,SCIE,I,8.0
200707.0,SCIP,D,37.0
200707.0,SCIP,I,19.0
200707.0,SCJO,D,347.0
200707.0,SCLC,D,527.0
200707.0,SCNT,D,2.0
200707.0,SCRD,D,404.0
200707.0,SCSE,D,652.0
200707.0  ,SCSE,I,1.0
200707.0,SCTB,D,4688.0
200707.0,SCTC,D,612.0
200707.0,SCTE,D,1189.0
200707.0,SCTE,I,16.0
200707.0,SCTN,D,331.0
200707.0,SCVD,D,136.0
200707.0,SCVM,D,560.0
,SCAR,D,498.0
,SCAR,I,8.0
200708.0,SCAT,D,491.0
200708.0,SCBA,D,259.0
200708.0,SCCC,D,8.0
200708.0,SCCF,D,598.0
200708.0,SCCF,,2.0
200708.0,SCCH,D,341.0
200708.0,SCCI,D,649.0
200708.0,SCCI,I,27.0
200708.0,SCCY,D,173.0
200708.0,SCDA,D,1240.0
200708.0,SCDA,I,79.0
200708.0,SCEL,D,3845.0
200708.0,SCEL,I,3526.0
200708.0,SCES,D,83.0
200708.0,SCFA,,1751.0
200708.0,SCFA,I,3.0
200708.0,SCFM,D,165.0
,SCFT,D,2.0
200708.0,SCGE,D,242.0
200708.0,SCGZ,D,44.0
200708.0,SCGZ,I,22.0
200708.0,SCHR,D,34.0
200708.0,SCIC,D  ,241.0
200708.0,SCIE,D,1137.0
200708.0  ,SCIE,I,3.0
200708.0,SCIP,D,36.0
200708.0,SCIP,I,20.0
200708.0,SCJO,D,297.0
200708.0,SCLC,D,
200708.0,SCNT,D,12.0
200708.0,SCRD,D  ,777.0
200708.0,SCSE,D  ,836.0
200708.0,SCSE,I,7.0
200708.0,SCTB,D,6253.0
200708.0  ,SCTC,D,576.0
200708.0,SCTE,D,1193.0
200708.0,,I,9.0
200708.0,SCTN,D,367.0
,SCVD,D,142.0
200708.0,SCVM,D,751.0
200709.0  ,SCAR,D  ,673.0
200709.0,,I,
200709.0,SCAT,,441.0
200709.0,SCBA,D,260.0
200709.0,SCCC,D,10.0  
200709.0,SCCF,D,582.0
200709.0  ,SCCF,I,1.0
200709.0,SCCH,D  ,525.0
,SCCI,D,654.0
200709.0,SCCI,I,40.0
200709.0,SCCY,D,149.0
200709.0,SCDA,D,1056.0
200709.0,SCDA,I,88.0
200709.0,SCEL,D,3680.0
200709.0,SCEL,I  ,3349.0
200709.0,,D,81.0
200709.0,SCFA,D,
200709.0,SCFA,I,9.0
200709.0,SCFM,D,
200709.0  ,SCGE,D,269.0
,SCGZ,D,44.0
200709.0,SCGZ,I,8.0
200709.0,SCHR,D,24.0
200709.0,SCIC,D,256.0
200709.0  ,SCIE,D,885.0
200709.0,SCIE,I,7.0
200709.0,SCIP  ,D,45.0
200709.0,SCIP,I,17.0
200709.0,SCJO,D,279.0
200709.0,SCLC,D,912.0
200709.0,SCNT,D,12.0
200709.0,SCRD,D,864.0
200709.0,SCSE,D,662.0
200709.0,SCSE,I,2.0
200709.0,SCTB,D,5335.0
200709.0,SCTC,D,632.0
200709.0,SCTC,I,1.0
200709.0,SCTE,D,1205.0
200709.0,SCTE,I,17.0
200709.0  ,SCTN,D,292.0
200709.0,SCVD,D,171.0
200709.0,SCVM,D,529.0
200710.0,SCAP,D,2.0
200710.0,SCAR,D,581.0
200710.0,SCAR,I,33.0
200710.0,SCAT,D,
200710.0,SCAT,I,1.0
200710.0,SCBA,D,266.0  
200710.0,SCCC,D,8.0  
200710.0,SCCF,D,686.0
200710.0,SCCF,I,1.0
200710.0,SCCH,D,868.0
200710.0,SCCI,D,787.0
200710.0,SCCI,I,84.0
200710.0,SCCY,D,192.0
200710.0,SCDA,D,1267.0
200710.0,SCDA,,nan  
200710.0,SCEL,D,4227.0
200710.0,SCEL,I,3389.0
200710.0,SCES,D,76.0
200710.0,SCFA,D,1648.0
200710.0,SCFA,I,8.0
200710.0,SCFM,D,163.0
200710.0  ,SCFT,D,2.0
200710.0,SCGE,,257.0
200710.0,SCGZ,D,52.0
200710.0,SCGZ,I,20.0
200710.0,SCHR,D,66.0
200710.0,SCIC,D,375.0
200710.0,SCIE  ,D,1221.0
200710.0,SCIP,D,49.0
200710.0,SCIP,I,23.0
200710.0,SCJO,D,323.0
200710.0,SCLC,D,878.0
,SCNT,D,29.0
200710.0,SCNT,I,1.0
200710.0,SCRD,D,1219.0
200710.0  ,SCRD,I,2.0
200710.0,SCRM,D,4.0
200710.0,SCSE,D,763.0
200710.0,SCSE,I,2.0
200710.0,SCTB,D,6915.0
200710.0  ,SCTC,D,
200710.0,SCTC,I,2.0
200710.0,SCTE,D,1454.0
200710.0,SCTE,I,13.0
200710.0,SCTN,D,313.0
200710.0,SCVD,D,170.0
200710.0,SCVM,D,724.0
200711.0  ,SCAR,D,519.0
200711.0,SCAR,I,16.0
200711.0,,D,448.0
200711.0  ,SCAT,I,1.0
200711.0,SCBA  ,D  ,363.0
200711.0,,,20.0
200711.0,SCCF,D,664.0
200711.0,SCCF,I,
200711.0,SCCH,D  ,630.0
200711.0,SCCI,D,908.0
200711.0,SCCI,I,82.0
200711.0,,D,324.0
,SCDA,D,1181.0
200711.0,SCDA,I,74.0
200711.0,SCEL,D,4423.0
200711.0,SCEL,I,
200711.0,SCES,D,84.0
200711.0,SCFA,D,1641.0
,SCFA,I,20.0
200711.0,SCFM,D,156.0
200711.0,SCFT,D,1.0
200711.0,,D,349.0
200711.0,SCGZ,D,74.0
200711.0,SCGZ,I,14.0
200711.0,SCHR,D,76.0
200711.0,SCIC,D,287.0
200711.0,SCIE  ,D,1667.0
200711.0,SCIP,D,41.0
200711.0,,I,19.0
200711.0,SCJO,D  ,353.0
200711.0,SCLC,D,1130.0
200711.0,SCNT  ,D,41.0
200711.0,SCRD,D,1256.0
200711.0,SCSE  ,D,706.0
200711.0,SCSE,I,7.0
200711.0,,,6804.0
200711.0,SCTC,D,1174.0
200711.0,SCTC,I,4.0
200711.0,SCTE,D,1487.0
200711.0,SCTE,,14.0
200711.0,SCTN,D,335.0
200711.0,SCVD,D,173.0
200711.0,,D,829.0
,SCAP,D,31.0
200712.0,SCAR,D,533.0
200712.0,SCAR,I,42.0
200712.0,SCAT,D,386.0
200712.0,SCAT,I,1.0
200712.0,SCBA,D,351.0
200712.0,,D,10.0
200712.0,SCCF,D,618.0
200712.0,SCCH,,738.0
200712.0,SCCI,D,993.0
200712.0,SCCI,I,68.0  
200712.0,SCCY,D,188.0
200712.0,SCDA,D,1442.0
200712.0,SCDA,I,64.0
200712.0,SCEL,D,4376.0
200712.0,SCEL,I,3868.0
200712.0,SCES,D,73.0
200712.0,,D,1568.0
200712.0,,I,7.0
200712.0,SCFM,D,155.0
200712.0,SCFM,I,1.0
200712.0,SCFT,D,16.0
200712.0,SCGE,D,206.0
nan  ,SCGZ,D,80.0
200712.0,SCGZ,I,16.0  
200712.0  ,SCHR,D,84.0
200712.0  ,SCIC  ,D,388.0
200712.0,SCIE,D,1919.0
200712.0,SCIE,I,3.0
200712.0,SCIP,D,63.0
200712.0,SCIP,I,20.0  
200712.0,SCJO,D,312.0
200712.0,SCLC,D,1197.0
200712.0,SCNT,D,42.0
200712.0,SCNT,I,2.0
200712.0  ,SCRD,D,1143.0
200712.0,SCRM,D,23.0
200712.0,SCSE,D,745.0
200712.0,SCSE,I,4.0
200712.0,SCTB,D,6414.0
200712.0,SCTC,D  ,751.0
200712.0,SCTC,I  ,1.0
200712.0,SCTE,D,1555.0
200712.0,SCTE,I,19.0
200712.0,SCTN,D,444.0
200712.0,SCVD,D,164.0
200712.0,SCVM,D,427.0
200801.0,SCAP,D,9.0
200801.0,SCAR,D,608.0
200801.0,SCAR,I,36.0  
200801.0,SCAT  ,,426.0
200801.0  ,SCBA,D,500.0
200801.0,SCBA,I,3.0
200801.0,SCCC,D,46.0
200801.0,SCCF,D  ,723.0
200801.0,SCCF,I,8.0
200801.0,SCCH,D,586.0
200801.0  ,SCCI,D  ,1100.0
200801.0,SCCI,I,66.0
200801.0,SCCY,D,326.0
200801.0,SCDA,,1352.0
200801.0  ,SCDA,I,92.0
200801.0,SCEL,D,4831.0
200801.0,,I,3925.0
200801.0,SCES,D,91.0
200801.0,SCFA,D,1605.0
200801.0,SCFA,I,9.0
200801.0,SCFM,D,154.0
200801.0  ,SCFT,D,14.0
200801.0,SCGE,D,235.0
200801.0,SCGZ,D,
200801.0,SCGZ,I  ,
200801.0,SCHR,,80.0
200801.0  ,,D,571.0  
200801.0,SCIE,D,2079.0
200801.0,SCIP,D,66.0  
200801.0,SCIP,I,33.0
200801.0,SCJO,D  ,448.0
200801.0,SCLC,D,1147.0
200801.0,,I,4.0
200801.0,SCNT,D,109.0  
200801.0,SCRD,,1117.0
200801.0,SCRM,D,33.0  
200801.0,,D,762.0
200801.0,,I,5.0
200801.0,SCTB,D,6865.0
200801.0,SCTB,I,1.0
200801.0,SCTC,D,1112.0
,SCTC,I,3.0
200801.0,SCTE,D,1868.0
200801.0,SCTE,I,32.0
200801.0,SCTN,D,505.0
200801.0,SCVD,D,277.0
200801.0,SCVM,,707.0
200801.0,SCVM,I,3.0
200802.0,SCAP,D,80.0
200802.0,SCAR,D,482.0
200802.0,SCAR,I  ,49.0
200802.0,SCAT,D,401.0
200802.0,SCAT,I,1.0
200802.0,SCBA,D,407.0
200802.0,SCBA,I,6.0
200802.0,SCCC,D,6.0
200802.0,SCCF,D,662.0
200802.0,SCCF,I,2.0
200802.0,SCCH,D,492.0
200802.0,SCCI,D  ,997.0
200802.0,SCCI,I,67.0
200802.0,SCCY  ,D,250.0
200802.0,SCDA,D,1298.0
200802.0,SCDA,I,84.0
,SCEL,D,4485.0
200802.0,SCEL,I,
200802.0,SCES,D  ,124.0
200802.0,SCFA,,1420.0
,SCFA,I,11.0
200802.0,,D,142.0
200802.0,SCFT,D,92.0  
,SCGE,D,220.0
200802.0,SCGZ  ,D,82.0
200802.0,SCGZ,I,22.0
200802.0,,D,58.0
200802.0  ,SCIC,D,665.0
200802.0,SCIE,,
200802.0,SCIE,I,2.0
200802.0,SCIP,D,67.0  
200802.0,SCIP,I,30.0  
200802.0,SCJO,D,579.0
200802.0,SCLC  ,D,632.0
200802.0,SCNT,D,97.0
,SCNT,I,1.0
200802.0,SCRD,D  ,854.0  
200802.0,SCRM,,30.0  
200802.0,SCRM,I,2.0
200802.0,SCSE,D,685.0
200802.0,SCSE,I,3.0
200802.0,SCTB,D,5031.0
200802.0,SCTC,D,
200802.0,SCTC,I,2.0
200802.0,SCTE,D,1856.0
200802.0,SCTE,I,22.0
200802.0,SCTN,D,532.0
200802.0,SCVD,D,590.0
200802.0,SCVM,D,568.0
200802.0,SCVM,I,2.0
200803.0,SCAP,D,17.0
200803.0,SCAR,D,506.0
,SCAR,I,51.0
200803.0,SCAT,D,403.0
200803.0,SCBA,D,408.0
200803.0,SCCF,D,
200803.0,SCCF,I,1.0
200803.0,SCCH,D,411.0
200803.0,SCCI,D,827.0
200803.0,SCCI,I,42.0
200803.0,SCCY,D,245.0  
200803.0,SCDA,D,1323.0
200803.0,SCDA,I,229.0
200803.0  ,SCEL,D,4461.0
200803.0,SCEL,I,3764.0
200803.0,SCES  ,D,68.0
,SCFA,D,1526.0
200803.0,SCFA,I,18.0
200803.0  ,SCFM,D  ,158.0
200803.0,SCFT,D,2.0
200803.0,SCGE,D,344.0  
200803.0,SCGZ  ,D,
200803.0,SCGZ,I,13.0
200803.0  ,SCHR,D,119.0
200803.0,SCIC,D,652.0
200803.0,SCIE,D,1779.0
,SCIE,I,5.0
200803.0,SCIP,D,55.0
200803.0,SCIP,I,23.0
200803.0,SCJO,D,396.0
200803.0,,D,812.0
200803.0,SCLC,I,1.0
200803.0  ,SCNT,D,82.0
200803.0,SCNT,I,2.0
200803.0,SCRD,D,1126.0
200803.0,SCRD,I,2.0
200803.0,SCRM,D,11.0
200803.0,SCRM,I,1.0
200803.0,SCSE,D,656.0
200803.0,SCSE,I,3.0
200803.0,SCTB,D,2763.0
200803.0,SCTC,D,897.0
200803.0,SCTC,I,6.0
200803.0,SCTE,D,1777.0
200803.0  ,SCTE,I,5.0
200803.0,SCTN  ,D,449.0
200803.0,SCVD,D,372.0
200803.0,SCVM,D,821.0
200804.0,SCAR,,406.0
200804.0,SCAR,I,54.0
200804.0,,D,395.0
200804.0,SCAT  ,I,4.0
200804.0,SCBA,D,392.0
200804.0,SCCC,D,2.0
200804.0,SCCF,D  ,612.0
200804.0,SCCF,I,5.0
200804.0,SCCH,D,217.0
200804.0,SCCI,D,712.0
200804.0  ,SCCI,I,14.0
200804.0,SCCY,D,167.0
200804.0,SCDA,D,
200804.0,SCDA,I,285.0
200804.0,SCEL,D,4690.0
200804.0,SCEL,I,3304.0
200804.0,SCES,D  ,78.0
200804.0,SCFA,D,1530.0
200804.0,SCFA,I,18.0
200804.0,SCFM,D,162.0
200804.0,SCGE,D,224.0
200804.0,SCGZ,,52.0  
200804.0,SCGZ,I,12.0
200804.0,SCHR,D  ,130.0  
200804.0,SCIC,D,284.0
200804.0,SCIE,D,1603.0
200804.0,SCIE,I,6.0
200804.0,SCIP,D,44.0
200804.0  ,,I,18.0
200804.0,SCJO,D,318.0
200804.0,SCLC,D,573.0  
200804.0,SCNT,D,31.0
200804.0,SCNT,I,2.0
200804.0,SCRD,D,678.0
200804.0,SCRD,I,1.0
200804.0,SCRM,D,2.0
200804.0,SCSE,D,564.0
200804.0  ,SCSE,I,4.0
200804.0,SCTB,D,
200804.0,SCTC,D,804.0
200804.0,SCTC,I  ,11.0
200804.0  ,SCTE,D,1352.0
200804.0,SCTN,D,342.0
200804.0,SCVD,D,266.0
,SCVM,D,521.0
200805.0,SCAP,D,30.0
200805.0,SCAR,D,425.0
200805.0,SCAR,I,49.0
200805.0,SCAT,,411.0
200805.0,SCBA,D  ,352.0
200805.0,SCCC,D,6.0
200805.0,SCCF,D,600.0
200805.0,SCCH  ,D,251.0
200805.0,SCCI,D,691.0
200805.0  ,SCCI,I,17.0
200805.0,SCCY,D,113.0
200805.0,SCDA,D,1276.0
200805.0,SCDA,I,99.0
200805.0,SCEL,D,4117.0
200805.0,SCEL,I,3376.0
200805.0,SCES,D,94.0
200805.0,SCFA,D,1528.0
200805.0,SCFA  ,I,8.0
200805.0,SCFM,D,156.0
,SCGE,D,
200805.0,SCGZ,D,
200805.0,SCGZ,I,6.0
200805.0,SCHR,D,130.0
200805.0,SCIC,D,227.0
,SCIE,D,1570.0
200805.0,SCIE,I,7.0
200805.0,SCIP,D,53.0
200805.0,SCIP,I,19.0  
nan  ,SCJO,D,342.0
200805.0,SCLC,D,788.0
200805.0,SCNT,D,17.0
200805.0,SCRD,D,464.0
200805.0,SCSE,D,582.0  
200805.0  ,SCSE,I,2.0
200805.0,SCTB,D,2477.0
200805.0,SCTC,D,733.0
200805.0,SCTE,D,1318.0
200805.0,SCTE,I,15.0
200805.0,SCTN  ,,
200805.0,,D,200.0
200805.0,SCVM,D,
200805.0,SCVM,I,3.0
200806.0,SCAP,D  ,8.0
200806.0,SCAR,D,425.0
200806.0,SCAR,I,49.0
200806.0,SCAT,D,370.0
200806.0,SCAT,I,2.0
200806.0,SCBA,D,358.0
200806.0,SCCC,D  ,6.0
200806.0,SCCF,D  ,596.0
200806.0,SCCF,I,2.0  
200806.0,SCCH,D,188.0
200806.0,SCCI,D,576.0
200806.0,SCCI,I,9.0
200806.0,,D,
200806.0  ,SCDA,D,1183.0  
200806.0,SCDA,I,97.0
200806.0,SCEL,D,4109.0
200806.0,SCEL,I,3291.0
200806.0,SCES,D,100.0
200806.0,SCFA,D,1429.0
200806.0,SCFA,I,8.0
,SCFM,D,164.0
200806.0,SCFT,D,2.0
200806.0,SCGE,D,140.0
200806.0,SCGZ,D,46.0
200806.0  ,SCGZ,I,10.0
200806.0,SCHR,,72.0
200806.0,SCIC,D,125.0
200806.0,SCIE,D,1704.0
nan  ,SCIE,I,10.0
200806.0,SCIP,D,53.0
200806.0,SCIP,I,25.0
200806.0,SCJO,D,291.0
200806.0,SCLC,D,933.0
200806.0,,D,10.0
200806.0  ,SCRD,D,471.0
200806.0,SCRD,,2.0  
200806.0,SCSE,D,600.0
200806.0,SCSE,I,1.0
200806.0,SCTB,D,2749.0
200806.0,SCTC,D,616.0
200806.0,SCTC,I,4.0
200806.0,SCTE,D  ,1242.0
200806.0,SCVD,D,205.0
200806.0,SCVM,D,500.0
200806.0,SCVM  ,I,2.0
200807.0,SCAP,D,8.0
200807.0,SCAR,D,386.0
200807.0  ,SCAR,I,36.0
200807.0,SCAT,D,360.0
200807.0,SCBA,D,320.0
200807.0,SCCC,D,
200807.0,SCCF,D,583.0
200807.0,SCCF,I,3.0
200807.0,SCCH,D,163.0  
200807.0,SCCI,D,624.0
200807.0,SCCI,I,11.0  
200807.0,SCCY,D,137.0
200807.0,SCDA,,1165.0
200807.0,SCDA,I,91.0
200807.0,SCEL,D,4149.0
200807.0,SCEL,I,3619.0
200807.0,,D,99.0
200807.0,,D,1512.0
200807.0,SCFA,I,11.0
200807.0,,D,168.0
200807.0,SCGE,D  ,172.0
200807.0,SCGZ,D,48.0
200807.0,SCGZ,I,6.0
200807.0,SCHR,D,52.0
200807.0,SCIC,D,98.0
200807.0,SCIE,D,1391.0
200807.0,SCIE,I,2.0
,SCIP,D,64.0
200807.0,SCIP,I,18.0
200807.0,SCJO,D,2.0
200807.0,SCLC,D,437.0
200807.0,SCPF,D,315.0
200807.0,SCRD,D,544.0
200807.0,SCSE,D,573.0
200807.0,SCSE,I,4.0  
,SCTB,D,2469.0
200807.0,SCTC,D,638.0
200807.0,SCTE,D,1337.0
200807.0,SCTN,D,2.0
200807.0,,D,135.0
200807.0,SCVM,D,511.0  
200808.0,SCAR,D,370.0
200808.0,SCAR,I,47.0  
200808.0,SCAT,D,399.0
200808.0,SCBA,D,288.0
200808.0,SCCC,D  ,6.0
200808.0,SCCF,D,577.0
200808.0,SCCF,I,2.0
200808.0,SCCH,D,319.0
200808.0,,D,582.0
200808.0,SCCI,I,12.0
200808.0,SCCY,D,
200808.0,SCDA,D,1074.0
200808.0,SCDA,I  ,82.0
200808.0,SCEL,D,4182.0
200808.0,SCEL,I,3412.0
200808.0,SCES,D,76.0
200808.0,SCFA,D,1385.0
200808.0,SCFA,I,5.0
200808.0,SCFM,D  ,150.0
200808.0,SCGE,D,172.0
200808.0,SCGZ  ,D,48.0
200808.0,SCGZ,I,4.0
200808.0,SCHR,D,155.0
200808.0,SCIC,D,169.0
,SCIE,D,1400.0
200808.0,SCIP,D,58.0
200808.0,SCIP,I,21.0
200808.0,SCLC,D,922.0
200808.0  ,SCNT,D,
200808.0  ,SCPF,D,588.0
200808.0,SCRD,D,793.0
200808.0,SCSE,D,722.0
200808.0,SCSE,,1.0
200808.0  ,,D,3155.0
200808.0,SCTC,D,591.0
200808.0,SCTE,D,1195.0
200808.0,SCTE,I,3.0
200808.0,SCVD,D,141.0
200808.0,SCVM,D,642.0
200809.0,SCAP,D,2.0
200809.0,SCAR  ,D,367.0
200809.0,SCAR,I,36.0
200809.0,SCAT,D,422.0  
200809.0,SCBA,D,
200809.0,SCCC,D,4.0
200809.0  ,SCCF,D,576.0
200809.0,SCCF,I,1.0
200809.0,SCCH,D,319.0
200809.0,SCCI,D,574.0
200809.0,SCCI,,10.0
200809.0  ,SCCY,,119.0
200809.0,SCDA,D,1106.0  
200809.0,SCDA,I,87.0
200809.0,SCEL,D,4164.0
200809.0,SCEL,I,3263.0
200809.0,SCES,D,
200809.0,SCFA,D,1319.0
200809.0,SCFA,I,15.0
200809.0,SCFM,D,144.0
200809.0,SCFT,D,6.0
200809.0,SCGE,D,
200809.0,SCGZ,D,54.0
200809.0,SCGZ,I,14.0
200809.0,SCHR  ,D,165.0
200809.0,SCIC,D,265.0
200809.0,SCIE,D,1597.0
200809.0,SCIE,I,
200809.0,SCIP  ,D,59.0
200809.0,SCIP,I,20.0
200809.0,SCLC,,962.0
200809.0,SCNT,D,4.0
200809.0,SCPF,D,767.0
200809.0,SCRD,D,925.0
200809.0,SCRD,,2.0
200809.0,SCSE,D,629.0
200809.0,SCTB,D,2550.0
200809.0,SCTC,D,728.0
200809.0,SCTC,I,8.0
200809.0,SCTE,D,1229.0
200809.0,SCTE,I,1.0
200809.0,SCVD,D,130.0
200809.0,SCVM,D,585.0
200809.0,SCVM,I,3.0
,SCAP,D,4.0
,SCAR,D,500.0
200810.0,SCAR,I,52.0
200810.0,SCAT,D,453.0
200810.0,SCBA,D,292.0
200810.0,SCCC,D,12.0
200810.0,SCCF,D,565.0
200810.0,SCCF,I,3.0
200810.0,SCCH,D  ,302.0
200810.0,SCCI,D,
200810.0,SCCI,I,35.0
200810.0  ,SCCY,D,223.0
200810.0,SCDA,D,1197.0
200810.0,SCDA,I,106.0
200810.0,SCEL,D,4639.0
200810.0,SCEL,I,3330.0
200810.0,SCES,D,85.0
200810.0,SCFA,D,1347.0  
200810.0,SCFA,,5.0
200810.0,SCFM,D,172.0
,SCFT,D,6.0
200810.0,SCGE,D,168.0
200810.0,SCGZ,D,71.0
200810.0,SCGZ,I,23.0
200810.0,SCHR,D,127.0
200810.0,SCIC,D,325.0
200810.0,SCIE,D,1930.0  
200810.0,SCIE,I,1.0
200810.0,SCIP,D,63.0
200810.0,SCIP,I,24.0
200810.0,SCJO  ,D,
200810.0,SCLC,D,739.0
200810.0,SCNT,D,8.0
200810.0,SCON,D,5.0
200810.0,SCPF,D,913.0
200810.0,SCRD,D,1076.0
200810.0,SCRM,D,
200810.0,SCRM,I,1.0
200810.0,SCSE,D,809.0
200810.0,SCSE,I,2.0
200810.0,SCTB,D  ,3211.0
200810.0  ,SCTC,D,
200810.0,SCTE,D,1300.0
200810.0,SCTE,I,1.0
200810.0,SCVD,D,150.0
200810.0,SCVM,D,625.0
200810.0,SCVM,I,2.0
200811.0,SCAP  ,D,4.0
200811.0,,D,539.0  
200811.0,SCAR,I,56.0
200811.0,SCAT,D,471.0
200811.0,SCAT,I,1.0
200811.0,SCBA,D,369.0
200811.0,SCCC,D,6.0
200811.0,SCCF,D,506.0
200811.0,SCCF,I,1.0
200811.0,SCCH,D,459.0
200811.0,SCCI,D,678.0
200811.0,SCCI,I,62.0
200811.0,SCCY,D,286.0
200811.0  ,SCDA,D,1132.0
200811.0  ,SCDA,I,95.0
200811.0  ,SCEL,D,4327.0
200811.0,SCEL,I,3443.0
200811.0,SCES  ,D,118.0
200811.0,SCFA,D,1271.0
200811.0,,I,5.0
200811.0,SCFM,D,151.0
200811.0,SCFT,D,2.0  
200811.0,SCGE,D,245.0
200811.0,SCGZ,D,55.0
200811.0,SCGZ,I,16.0
200811.0,SCHR,D,113.0
200811.0,SCIC,D,536.0
200811.0,SCIE,D,2357.0
200811.0,SCIE,I,4.0
200811.0,SCIP,D,66.0
200811.0,SCIP,I,
